"令和2年8月02日（日）","https://www.mhlw.go.jp/stf/newpage_12782.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者７名が報告されました。"
"令和2年8月03日（月）","https://www.mhlw.go.jp/stf/newpage_12803.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者23名が報告されました。"
"令和2年8月04日（火）","https://www.mhlw.go.jp/stf/newpage_12823.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。 報道機関各位におかれましては、ご本人やご家族等が特定されないよう、個人情報保護にご配慮ください。"
"令和2年8月05日（水）","https://www.mhlw.go.jp/stf/newpage_12854.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年8月06日（木）","https://www.mhlw.go.jp/stf/newpage_12872.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者11名が報告されました。"
"令和2年8月07日（金）","https://www.mhlw.go.jp/stf/newpage_12896.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年8月08日（土）","https://www.mhlw.go.jp/stf/newpage_12901.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者９名が報告されました。"
"令和2年8月09日（日）","https://www.mhlw.go.jp/stf/newpage_12906.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年8月10日（月）","https://www.mhlw.go.jp/stf/newpage_12911.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年8月11日（火）","https://www.mhlw.go.jp/stf/newpage_12922.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年8月12日（水）","https://www.mhlw.go.jp/stf/newpage_12951.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月13日（木）","https://www.mhlw.go.jp/stf/newpage_12977.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年8月14日（金）","https://www.mhlw.go.jp/stf/newpage_12990.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年8月15日（土）","https://www.mhlw.go.jp/stf/newpage_13000.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年8月16日（日）","https://www.mhlw.go.jp/stf/newpage_12996.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年8月17日（月）","https://www.mhlw.go.jp/stf/newpage_13015.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者11名が報告されました。"
"令和2年8月18日（火）","https://www.mhlw.go.jp/stf/newpage_13033.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年8月19日（水）","https://www.mhlw.go.jp/stf/newpage_13049.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月20日（木）","https://www.mhlw.go.jp/stf/newpage_13077.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年8月21日（金）","https://www.mhlw.go.jp/stf/newpage_13117.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年8月22日（土）","https://www.mhlw.go.jp/stf/newpage_13123.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年8月23日（日）","https://www.mhlw.go.jp/stf/newpage_13128.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者７名が報告されました。"
"令和2年8月24日（月）","https://www.mhlw.go.jp/stf/newpage_13140.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年8月25日（火）","https://www.mhlw.go.jp/stf/newpage_13173.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月26日（水）","https://www.mhlw.go.jp/stf/newpage_13213.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月27日（木）","https://www.mhlw.go.jp/stf/newpage_13240.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月28日（金）","https://www.mhlw.go.jp/stf/newpage_13265.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年8月29日（土）","https://www.mhlw.go.jp/stf/newpage_13270.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者４名が報告されました。"
"令和2年8月30日（日）","https://www.mhlw.go.jp/stf/newpage_13274.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年8月31日（月）","https://www.mhlw.go.jp/stf/newpage_13294.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者９名が報告されました。"
"令和2年9月01日（火）","https://www.mhlw.go.jp/stf/newpage_13313.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年9月02日（水）","https://www.mhlw.go.jp/stf/newpage_13337.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者８名が報告されました。"
"令和2年9月03日（木）","https://www.mhlw.go.jp/stf/newpage_13362.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年9月04日（金）","https://www.mhlw.go.jp/stf/newpage_13390.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者７名が報告されました。"
"令和2年9月05日（土）","https://www.mhlw.go.jp/stf/newpage_13395.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年9月06日（日）","https://www.mhlw.go.jp/stf/newpage_13403.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年9月07日（月）","https://www.mhlw.go.jp/stf/newpage_13417.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年9月08日（火）","https://www.mhlw.go.jp/stf/newpage_13454.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名が報告されました。"
"令和2年9月09日（水）","https://www.mhlw.go.jp/stf/newpage_13476.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年9月10日（木）","https://www.mhlw.go.jp/stf/newpage_13505.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年9月11日（金）","https://www.mhlw.go.jp/stf/newpage_13530.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者６名が報告されました。"
"令和2年9月12日（土）","https://www.mhlw.go.jp/stf/newpage_13535.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者７名が報告されました。"
"令和2年9月13日（日）","https://www.mhlw.go.jp/stf/newpage_13538.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年9月14日（月）","https://www.mhlw.go.jp/stf/newpage_13577.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
