58,2020-06-04,3,0,https://www.mhlw.go.jp/stf/newpage_11701.html
59,2020-06-05,2,1,https://www.mhlw.go.jp/stf/newpage_11725.html
60,2020-06-06,1,0,https://www.mhlw.go.jp/stf/newpage_11735.html
61,2020-06-07,6,0,https://www.mhlw.go.jp/stf/newpage_11740.html
62,2020-06-09,15,0,https://www.mhlw.go.jp/stf/newpage_11777.html
63,2020-06-10,2,0,https://www.mhlw.go.jp/stf/newpage_11795.html
64,2020-06-11,1,0,https://www.mhlw.go.jp/stf/newpage_11818.html
65,2020-06-12,5,0,https://www.mhlw.go.jp/stf/newpage_11860.html
66,2020-06-13,2,1,https://www.mhlw.go.jp/stf/newpage_11866.html
67,2020-06-14,14,0,https://www.mhlw.go.jp/stf/newpage_11869.html
68,2020-06-15,12,0,https://www.mhlw.go.jp/stf/newpage_11887.html
69,2020-06-16,2,0,https://www.mhlw.go.jp/stf/newpage_11912.html
70,2020-06-17,3,0,https://www.mhlw.go.jp/stf/newpage_11946.html
71,2020-06-18,3,0,https://www.mhlw.go.jp/stf/newpage_11972.html
72,2020-06-19,2,1,https://www.mhlw.go.jp/stf/newpage_11997.html
73,2020-06-21,7,0,https://www.mhlw.go.jp/stf/newpage_12011.html
74,2020-06-22,3,0,https://www.mhlw.go.jp/stf/newpage_12034.html
75,2020-06-23,3,1,https://www.mhlw.go.jp/stf/newpage_12051.html
76,2020-06-24,7,0,https://www.mhlw.go.jp/stf/newpage_12068.html
77,2020-06-25,3,0,https://www.mhlw.go.jp/stf/newpage_12095.html
78,2020-06-26,6,0,https://www.mhlw.go.jp/stf/newpage_12117.html
79,2020-06-27,4,0,https://www.mhlw.go.jp/stf/newpage_12124.html
80,2020-06-28,1,0,https://www.mhlw.go.jp/stf/newpage_12127.html
81,2020-06-29,1,0,https://www.mhlw.go.jp/stf/newpage_12138.html
82,2020-06-30,6,0,https://www.mhlw.go.jp/stf/newpage_12156.html
83,2020-07-02,2,0,https://www.mhlw.go.jp/stf/newpage_12199.html
84,2020-07-03,1,0,https://www.mhlw.go.jp/stf/newpage_12238.html
85,2020-07-04,6,0,https://www.mhlw.go.jp/stf/newpage_12247.html
86,2020-07-05,12,0,https://www.mhlw.go.jp/stf/newpage_12249.html
87,2020-07-06,3,0,https://www.mhlw.go.jp/stf/newpage_12271.html
88,2020-07-07,5,0,https://www.mhlw.go.jp/stf/newpage_12288.html
89,2020-07-08,3,0,https://www.mhlw.go.jp/stf/newpage_12314.html
90,2020-07-09,5,0,https://www.mhlw.go.jp/stf/newpage_12340.html
91,2020-07-10,10,0,https://www.mhlw.go.jp/stf/newpage_12362.html
92,2020-07-11,12,1,https://www.mhlw.go.jp/stf/newpage_12376.html
93,2020-07-12,20,0,https://www.mhlw.go.jp/stf/newpage_12379.html
94,2020-07-13,12,1,https://www.mhlw.go.jp/stf/newpage_12397.html
95,2020-07-14,5,0,https://www.mhlw.go.jp/stf/newpage_12431.html
96,2020-07-15,12,1,https://www.mhlw.go.jp/stf/newpage_12458.html
97,2020-07-16,4,0,https://www.mhlw.go.jp/stf/newpage_12476.html
98,2020-07-17,8,0,https://www.mhlw.go.jp/stf/newpage_12507.html
99,2020-07-18,9,0,https://www.mhlw.go.jp/stf/newpage_12516.html
100,2020-07-19,9,0,https://www.mhlw.go.jp/stf/newpage_12518.html
101,2020-07-20,10,1,https://www.mhlw.go.jp/stf/newpage_12548.html
102,2020-07-21,14,1,https://www.mhlw.go.jp/stf/newpage_12578.html
103,2020-07-22,2,2,https://www.mhlw.go.jp/stf/newpage_12599.html
104,2020-07-23,15,0,https://www.mhlw.go.jp/stf/newpage_12613.html
105,2020-07-24,4,1,https://www.mhlw.go.jp/stf/newpage_12617.html
106,2020-07-25,10,1,https://www.mhlw.go.jp/stf/newpage_12621.html
107,2020-07-26,6,0,https://www.mhlw.go.jp/stf/newpage_12624.html
108,2020-07-27,18,0,https://www.mhlw.go.jp/stf/newpage_12644.html
